,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
108,武侯区武侯祠大街252号标准套三,https://cd.ke.com/ershoufang/20031017710100174489.html,武侯祠大街252号,https://cd.ke.com/xiaoqu/1611041922494/,117.0,单价14045.6元/平米,高楼层(共6层),1993年建,3室1厅,83.3平米,东南,0,3天前发布
109,小区环境简单，适合居住，交通方便,https://cd.ke.com/ershoufang/20031017710100167146.html,梓桐苑,https://cd.ke.com/xiaoqu/1611041830655/,220.0,单价17953.3元/平米,低楼层(共7层),2002年建,3室2厅,122.54平米,东南,0,3天前发布
110,牡丹名邸3室2厅南北,https://cd.ke.com/ershoufang/20031017710100165679.html,牡丹名邸,https://cd.ke.com/xiaoqu/1611043003216/,270.0,单价17532.5元/平米,低楼层(共9层),2001年建,3室2厅,154平米,南北,0,3天前发布
111,标准套二，低楼层，户型通透，格局合理无浪费,https://cd.ke.com/ershoufang/20031017710100164583.html,双楠三区,https://cd.ke.com/xiaoqu/1611041544534/,90.0,单价11336.4元/平米,低楼层(共7层),1999年建,2室1厅,79.39平米,北,0,3天前发布
112,中华名园二期3室1厅东,https://cd.ke.com/ershoufang/20031017710100159028.html,中华名园二期,https://cd.ke.com/xiaoqu/1611058387863/,186.0,单价20898.9元/平米,高楼层(共16层)3室1厅,89平米,东,,,1,3天前发布
113,交大归谷166平套四户型，一梯2户,https://cd.ke.com/ershoufang/20031017710100160617.html,交大归谷国际社区,https://cd.ke.com/xiaoqu/1611043135126/,450.0,单价27082.3元/平米,中楼层(共13层),2013年建,3室1厅,166.16平米,东南,2,3天前发布
114,中海锦城一期4室2厅西,https://cd.ke.com/ershoufang/20031017710100159232.html,中海锦城一期,https://cd.ke.com/xiaoqu/3011056147802/,300.0,单价21456.2元/平米,中楼层(共14层),2011年建,4室2厅,139.82平米,西,1,3天前发布
115,龙井桂苑3室2厅南,https://cd.ke.com/ershoufang/20031017710100146893.html,龙井桂苑,https://cd.ke.com/xiaoqu/3011052250439/,139.0,单价9770.2元/平米,高楼层(共6层)3室2厅,142.27平米,南,,,1,3天前发布
116,中海锦城二期0室0厅东,https://cd.ke.com/ershoufang/20031017710100145690.html,中海锦城二期,https://cd.ke.com/xiaoqu/1611062166607/,9.0,单价2812.5元/平米,地下室(共层)厅室未知,32平米,东,,,0,3天前发布
117,鹭岛国际三期跃层带空中露台有装修,https://cd.ke.com/ershoufang/20031017710100145045.html,鹭岛国际三期,https://cd.ke.com/xiaoqu/1611043476911/,400.0,单价21265.3元/平米,中楼层(共16层),2010年建,2室2厅,188.1平米,东,0,3天前发布
118,九峰国际3室1厅南,https://cd.ke.com/ershoufang/20031017710100144582.html,九峰国际,https://cd.ke.com/xiaoqu/1611041515644/,150.0,单价17640.8元/平米,高楼层(共18层),2010年建,3室1厅,85.03平米,南,4,3天前发布
119,武侯区武青北路上道西城，居家套二,https://cd.ke.com/ershoufang/20031017710100143130.html,上道西城,https://cd.ke.com/xiaoqu/1611057885306/,103.0,单价13524.2元/平米,中楼层(共11层),2008年建,2室1厅,76.16平米,西,6,3天前发布
120,泰基南棠3室2厅东南,https://cd.ke.com/ershoufang/20031017710100142648.html,泰基南棠,https://cd.ke.com/xiaoqu/1611041482788/,200.0,单价24390.2元/平米,低楼层(共16层),2011年建,3室2厅,82平米,东南,0,3天前发布
121,地铁口精装套二带花园,https://cd.ke.com/ershoufang/20031017710100140320.html,龙安街2号,https://cd.ke.com/xiaoqu/1611042043716/,110.0,单价14856.8元/平米,高楼层(共6层),2000年建,2室1厅,74.04平米,南,0,3天前发布
122,高品质，精装三房双卫，享中庭景观，您值得拥有。,https://cd.ke.com/ershoufang/20031017710100138923.html,正成城市乐章,https://cd.ke.com/xiaoqu/3011053747317/,160.0,单价18040.4元/平米,中楼层(共22层),2014年建,3室1厅,88.69平米,西北,5,3天前发布
123,红牌楼2室2卫业主自住东南朝向光线明亮通风,https://cd.ke.com/ershoufang/20031017710100138472.html,九峰国际,https://cd.ke.com/xiaoqu/1611041515644/,148.0,单价17165.4元/平米,高楼层(共18层),2010年建,2室2厅,86.22平米,东南,2,3天前发布
124,正基城市主场2室1厅东南,https://cd.ke.com/ershoufang/20031017710100137245.html,正基城市主场,https://cd.ke.com/xiaoqu/1611043140746/,108.0,单价18000元/平米,高楼层(共20层),2012年建,2室1厅,60平米,东南,0,3天前发布
125,川音新南门盐市口川大电信公寓通透套三,https://cd.ke.com/ershoufang/20031017710100134723.html,龙江电信公寓,https://cd.ke.com/xiaoqu/1611061587507/,216.0,单价17065.7元/平米,高楼层(共23层),2002年建,3室2厅,126.57平米,东南西北,0,3天前发布
126,首信红星国际广场精装修采光好交通便利楼层适中,https://cd.ke.com/ershoufang/20031017710100132812.html,首信红星国际广场,https://cd.ke.com/xiaoqu/1620028359630857/,54.0,单价10865.2元/平米,中楼层(共10层)1室0厅,49.7平米,东南,,,0,3天前发布
127,红楠港1室1厅西北,https://cd.ke.com/ershoufang/20031017710100132550.html,红楠港,https://cd.ke.com/xiaoqu/1611043002253/,88.9,单价16551.9元/平米,低楼层(共15层),2009年建,1室1厅,53.71平米,西北,1,3天前发布
128,2.5环地铁武侯大道站、多层3楼住宅大套三183万,https://cd.ke.com/ershoufang/20031017710100129826.html,清风晓筑,https://cd.ke.com/xiaoqu/3011055214783/,183.0,单价14974.2元/平米,中楼层(共6层),2003年建,3室1厅,122.21平米,东北,0,3天前发布
129,燃灯寺东街14号3室1厅东南,https://cd.ke.com/ershoufang/20031017710100125616.html,燃灯寺东街14号,https://cd.ke.com/xiaoqu/1611043004782/,115.0,单价14032.9元/平米,低楼层(共6层),2000年建,3室1厅,81.95平米,东南,1,3天前发布
130,电梯龙湖天街中间楼层采光好,https://cd.ke.com/ershoufang/20031017710100114242.html,西郡香林,https://cd.ke.com/xiaoqu/3011053920651/,144.0,单价16179.8元/平米,中楼层(共14层),2006年建,2室1厅,89平米,西南,0,3天前发布
131,武海中华锦绣居家装修小套二出售,https://cd.ke.com/ershoufang/20031017710100110651.html,武海中华锦绣,https://cd.ke.com/xiaoqu/3011053806870/,101.0,单价14663.2元/平米,高楼层(共15层),2011年建,2室1厅,68.88平米,南,11,3天前发布
132,格外套二客厅带阳台对小区里面,https://cd.ke.com/ershoufang/20031017710100105449.html,交大万通格外,https://cd.ke.com/xiaoqu/1611041550529/,159.0,单价20384.6元/平米,中楼层(共18层),2011年建,2室2厅,78平米,西北,0,3天前发布
133,中华名园三期C区1室0厅东南,https://cd.ke.com/ershoufang/20031017710100103766.html,中华名园三期C区,https://cd.ke.com/xiaoqu/1611058396152/,15.0,单价3947.4元/平米,地下室(共层),2010年建,1室0厅,38平米,东南,0,3天前发布
134,丽都帝景3室2厅东南,https://cd.ke.com/ershoufang/20031017710100102025.html,丽都帝景,https://cd.ke.com/xiaoqu/1611043034596/,208.0,单价16000元/平米,中楼层(共15层)3室2厅,130平米,东南,,,0,3天前发布
135,急售跃层带花园端头位置三面采光安静不临街视野好,https://cd.ke.com/ershoufang/20030917710100180863.html,曼哈顿自然派,https://cd.ke.com/xiaoqu/1611043070754/,214.0,单价12534.4元/平米,高楼层(共19层),2005年建,4室2厅,170.73平米,南北,9,4天前发布
136,武海中华锦绣1室0厅东,https://cd.ke.com/ershoufang/20030917710100176988.html,武海中华锦绣,https://cd.ke.com/xiaoqu/3011053806870/,12.0,单价3868.5元/平米,地下室(共层),2011年建,1室0厅,31.02平米,东,0,4天前发布
137,长寿苑2室2厅东南,https://cd.ke.com/ershoufang/20030917710100175658.html,长寿苑,https://cd.ke.com/xiaoqu/1611041448646/,93.0,单价13242.2元/平米,中楼层(共7层),2003年建,2室2厅,70.23平米,东南,0,4天前发布
138,优客联邦一期套一改套二满二户型方正,https://cd.ke.com/ershoufang/20030917710100174256.html,优客联邦一期,https://cd.ke.com/xiaoqu/1611041554183/,95.0,单价18569.2元/平米,低楼层(共16层),2008年建,1室1厅,51.16平米,东南,2,4天前发布
139,正基自主装修套二，可直接拎包入住,https://cd.ke.com/ershoufang/20030917710100174626.html,正基城市主场,https://cd.ke.com/xiaoqu/1611043140746/,98.0,单价17591.1元/平米,中楼层(共20层),2012年建,2室1厅,55.71平米,西南,0,4天前发布
140,新小区金双楠二期小套三中间楼层！！！！,https://cd.ke.com/ershoufang/20030917710100173880.html,蓝光金双楠二期,https://cd.ke.com/xiaoqu/1620031547538329/,109.0,单价17111.5元/平米,中楼层(共28层)3室1厅,63.7平米,西南,,,7,4天前发布
141,川大南园3室2厅户型方正低楼层满5唯一,https://cd.ke.com/ershoufang/20030917710100167596.html,川大南园,https://cd.ke.com/xiaoqu/1611060182332/,178.0,单价20874.9元/平米,低楼层(共7层),2000年建,3室2厅,85.27平米,南,0,4天前发布
142,中筑西府兰庭3室2厅东南,https://cd.ke.com/ershoufang/20030917710100165162.html,中筑西府兰庭,https://cd.ke.com/xiaoqu/1611063489443/,142.0,单价19215.2元/平米,低楼层(共16层),2016年建,3室2厅,73.9平米,东南,0,4天前发布
143,鹭岛国际三期3室1厅东,https://cd.ke.com/ershoufang/20030917710100166636.html,鹭岛国际三期,https://cd.ke.com/xiaoqu/1611043476911/,350.0,单价25089.6元/平米,中楼层(共16层),2010年建,3室1厅,139.5平米,东,4,4天前发布
144,出门龙爪堰地铁口，业主自住装修，保养很好,https://cd.ke.com/ershoufang/20030917710100163847.html,红运花园佳苑,https://cd.ke.com/xiaoqu/1611058507205/,83.0,单价13996.6元/平米,高楼层(共7层),1999年建,2室1厅,59.3平米,北,5,4天前发布
145,鹭岛国际四期1室1厅西,https://cd.ke.com/ershoufang/20030917710100162545.html,鹭岛国际四期,https://cd.ke.com/xiaoqu/1611043477314/,89.0,单价17258.1元/平米,中楼层(共17层),2012年建,1室1厅,51.57平米,西,0,4天前发布
146,方正套二花园有产权且自住精装修拎包入住,https://cd.ke.com/ershoufang/20030917710100159680.html,交大花园北苑,https://cd.ke.com/xiaoqu/3011053781743/,99.0,单价13147.4元/平米,高楼层(共7层),1997年建,2室2厅,75.3平米,南,5,4天前发布
147,金林俊景精装修套二，可以直接入住,https://cd.ke.com/ershoufang/20030917710100154189.html,金林俊景,https://cd.ke.com/xiaoqu/1611041439378/,135.0,单价17261.2元/平米,高楼层(共17层),2009年建,2室1厅,78.21平米,东,0,4天前发布
148,牡丹名邸1室0厅南,https://cd.ke.com/ershoufang/20030917710100149541.html,牡丹名邸,https://cd.ke.com/xiaoqu/1611043003216/,10.0,单价3224.8元/平米,地下室(共层)1室0厅,31.01平米,南,,,0,4天前发布
149,棕榈花园标准套一朝南采光好高楼层明厨明卫,https://cd.ke.com/ershoufang/20030917710100140735.html,棕榈花园,https://cd.ke.com/xiaoqu/1611041520716/,82.0,单价16834.3元/平米,高楼层(共18层),2003年建,1室1厅,48.71平米,东南,1,4天前发布
150,置信巴厘岛A区3室2厅东西,https://cd.ke.com/ershoufang/20030917710100136710.html,置信巴厘岛A区,https://cd.ke.com/xiaoqu/3011056147259/,170.0,单价19235.1元/平米,高楼层(共13层),2008年建,3室2厅,88.38平米,东西,2,4天前发布
151,棕南正街8号1室1厅北,https://cd.ke.com/ershoufang/20030917710100135020.html,棕南正街8号,https://cd.ke.com/xiaoqu/3011052089424/,80.0,单价14700.5元/平米,中楼层(共7层),1998年建,1室1厅,54.42平米,北,0,4天前发布
152,丽景华庭二期3室1厅南,https://cd.ke.com/ershoufang/20030917710100134792.html,丽景华庭二期,https://cd.ke.com/xiaoqu/1611041621243/,187.0,单价18032.8元/平米,高楼层(共16层),2006年建,3室1厅,103.7平米,南,5,4天前发布
153,珑熙郡3室2厅东南,https://cd.ke.com/ershoufang/20030917710100131749.html,珑熙郡,https://cd.ke.com/xiaoqu/1611064002823/,179.0,单价21143.4元/平米,中楼层(共17层)3室2厅,84.66平米,东南,,,2,4天前发布
154,红牌楼地铁口居家小户型标间出售。,https://cd.ke.com/ershoufang/20030917710100127134.html,楠丽湾,https://cd.ke.com/xiaoqu/1611041461315/,45.0,单价14084.5元/平米,中楼层(共13层),2005年建,1室0厅,31.95平米,东南,0,4天前发布
155,标准套二，电梯房，中间楼层，视野采光好，精装修。,https://cd.ke.com/ershoufang/20030917710100119859.html,中华名园二期,https://cd.ke.com/xiaoqu/1611058387863/,132.0,单价15042.7元/平米,中楼层(共16层),2009年建,2室1厅,87.75平米,东南,8,4天前发布
156,鹭岛国际四期1室1厅东,https://cd.ke.com/ershoufang/20030917710100116486.html,鹭岛国际四期,https://cd.ke.com/xiaoqu/1611043477314/,125.0,单价19239.6元/平米,低楼层(共18层),2012年建,1室1厅,64.97平米,东,1,4天前发布
157,跃层公寓总价低投资自住首选,https://cd.ke.com/ershoufang/20030917710100117372.html,合力达新锐,https://cd.ke.com/xiaoqu/1620030047367224/,53.0,单价13012.5元/平米,低楼层(共6层)2室1厅,40.73平米,西北,,,1,4天前发布
158,大石南路36号2室1厅东南,https://cd.ke.com/ershoufang/20030917710100119381.html,大石南路36号,https://cd.ke.com/xiaoqu/1611041867911/,85.0,单价11324.3元/平米,中楼层(共7层),2000年建,2室1厅,75.06平米,东南,2,4天前发布
159,跃层公寓总价低实用性小区,https://cd.ke.com/ershoufang/20030917710100115813.html,合力达新锐,https://cd.ke.com/xiaoqu/1620030047367224/,92.0,单价13038.5元/平米,低楼层(共6层)4室2厅,70.56平米,西北,,,0,4天前发布
160,文化公寓精装套二，实得面积大，可拎包入住。,https://cd.ke.com/ershoufang/20030917710100115622.html,文化公寓(武侯),https://cd.ke.com/xiaoqu/1611041921132/,90.0,单价10593.2元/平米,高楼层(共7层),2001年建,2室2厅,84.96平米,西,8,4天前发布
161,标准套二，安静不临街，公园式小区。,https://cd.ke.com/ershoufang/20030917710100111471.html,武侯祠大街89号,https://cd.ke.com/xiaoqu/3011055151538/,135.0,单价16938.5元/平米,中楼层(共6层),1983年建,2室2厅,79.7平米,南,1,4天前发布
162,五大花园龙爪堰会所花园标准小套二,https://cd.ke.com/ershoufang/20030917710100108355.html,会所花园,https://cd.ke.com/xiaoqu/1611041504254/,105.0,单价13229.2元/平米,低楼层(共16层),2002年建,2室1厅,79.37平米,东南,0,4天前发布
163,高升桥东路28号3室1厅东南,https://cd.ke.com/ershoufang/20030817710100214539.html,高升桥东路28号,https://cd.ke.com/xiaoqu/1611041486710/,139.0,单价12079.6元/平米,高楼层(共7层),2000年建,3室1厅,115.07平米,东南,1,5天前发布
164,华都星公馆户型套二有装修,https://cd.ke.com/ershoufang/20030817710100210582.html,华都星公馆二期,https://cd.ke.com/xiaoqu/3011053727078/,120.0,单价13719元/平米,低楼层(共6层),2004年建,2室2厅,87.47平米,南,0,5天前发布
165,锦宏骏苑南区4室2厅东,https://cd.ke.com/ershoufang/20030817710100209781.html,锦宏骏苑南区,https://cd.ke.com/xiaoqu/1611042041416/,288.0,单价19990.3元/平米,低楼层(共11层),2004年建,4室2厅,144.07平米,东,2,5天前发布
166,万科金色海蓉三期精装套二出售,https://cd.ke.com/ershoufang/20030817710100302621.html,万科金色海蓉三期,https://cd.ke.com/xiaoqu/1611885359149704/,240.0,单价27272.7元/平米,低楼层(共28层)2室1厅,88平米,南,,,4,5天前发布
167,交大格外满两年房子有装修带阳台不临街,https://cd.ke.com/ershoufang/20030817710100301391.html,交大万通格外,https://cd.ke.com/xiaoqu/1611041550529/,160.0,单价20379.6元/平米,中楼层(共18层),2011年建,2室1厅,78.51平米,南北,0,5天前发布
168,金辉枫尚1室0厅东,https://cd.ke.com/ershoufang/20030817710100300495.html,金辉枫尚,https://cd.ke.com/xiaoqu/3011053769898/,10.66,单价3035.3元/平米,地下室(共层),2012年建,1室0厅,35.12平米,东,0,5天前发布
169,武侯区武青北路上道西城标准套二,https://cd.ke.com/ershoufang/20030817710100204835.html,上道西城,https://cd.ke.com/xiaoqu/1611057885306/,115.0,单价13160.9元/平米,低楼层(共11层),2008年建,2室1厅,87.38平米,东,2,5天前发布
170,曼哈顿一期下跃带私家花园套三双卫,https://cd.ke.com/ershoufang/20030817710100204748.html,曼哈顿一期,https://cd.ke.com/xiaoqu/1611041440797/,190.0,单价14633.4元/平米,高楼层(共14层),2003年建,3室1厅,129.84平米,南,0,5天前发布
171,楠丽湾1室1厅东南,https://cd.ke.com/ershoufang/20030817710100203481.html,楠丽湾,https://cd.ke.com/xiaoqu/1611041461315/,75.0,单价19510.9元/平米,高楼层(共13层),2005年建,1室1厅,38.44平米,东南,2,5天前发布
172,红牌楼北街10号1室1厅东北,https://cd.ke.com/ershoufang/20030817710100197488.html,红牌楼北街10号,https://cd.ke.com/xiaoqu/1611042672692/,50.0,单价11904.8元/平米,高楼层(共7层),2000年建,1室1厅,42平米,东北,0,5天前发布
173,棕北国际户型方正客厅朝南对中庭,https://cd.ke.com/ershoufang/20030817710100196029.html,棕北国际,https://cd.ke.com/xiaoqu/3011052623189/,220.0,单价22826.3元/平米,低楼层(共27层),2005年建,3室1厅,96.38平米,东,0,5天前发布
174,蓝光金双楠二期3室2厅东,https://cd.ke.com/ershoufang/20030817710100196891.html,蓝光金双楠二期,https://cd.ke.com/xiaoqu/1620031547538329/,130.0,单价18055.6元/平米,中楼层(共27层)3室2厅,72平米,东,,,3,5天前发布
